lead_id,chuck_id,mensaje_chuck,intencion,pre_precio,lead_clase
L02336,CHUCK_04,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,tibio
L02406,CHUCK_09,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
L01994,CHUCK_05,te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio
L02131,CHUCK_04,"perfecto, hablamos pronto. que tengas excelente dia.",despedida,0,frio
L02516,CHUCK_07,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio
L01505,CHUCK_08,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L00240,CHUCK_08,retomo la conversacion para ayudarte con la decision.,seguimiento,0,frio
L02366,CHUCK_03,te comparo este plan frente a otras alternativas del mercado.,comparacion,0,tibio
L01564,CHUCK_07,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,caliente
L02554,CHUCK_02,retomo la conversacion para ayudarte con la decision.,seguimiento,0,tibio
L02476,CHUCK_09,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L00359,CHUCK_06,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente
L00590,CHUCK_09,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,tibio
L00762,CHUCK_10,te explico las caracteristicas principales del producto.,consulta_producto,1,tibio
L00655,CHUCK_05,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L02637,CHUCK_04,retomo la conversacion para ayudarte con la decision.,seguimiento,0,tibio
L02708,CHUCK_05,te escribo para dar seguimiento a tu interes.,seguimiento,0,frio
L00905,CHUCK_03,"si quieres, te envio una tabla comparativa clara.",comparacion,1,tibio
L00632,CHUCK_02,"hola, un gusto saludarte. en que te asesoro?",saludo,0,frio
L00717,CHUCK_07,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,tibio
L02306,CHUCK_08,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L02339,CHUCK_06,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L01324,CHUCK_07,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L00082,CHUCK_01,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L00931,CHUCK_07,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio
L02871,CHUCK_10,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,frio
L00967,CHUCK_01,"es normal tener esa inquietud, revisemos alternativas.",objecion,1,tibio
L02337,CHUCK_10,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L00602,CHUCK_05,podemos resolver esa objecion con una opcion mas flexible.,objecion,1,tibio
L00495,CHUCK_04,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L02038,CHUCK_05,te ayudo con soporte tecnico paso a paso.,soporte,0,frio
L02631,CHUCK_09,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio
L01403,CHUCK_08,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L02978,CHUCK_09,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,tibio
L01823,CHUCK_01,"gracias por tu tiempo, quedo atento a cualquier consulta.",despedida,0,frio
L00084,CHUCK_01,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L01526,CHUCK_04,quedo atento para continuar cuando te venga bien.,seguimiento,1,tibio
L00801,CHUCK_06,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L02846,CHUCK_09,te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio
L00584,CHUCK_04,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,frio
L00873,CHUCK_10,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,tibio
L02007,CHUCK_03,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L01861,CHUCK_02,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio
L02096,CHUCK_03,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L00793,CHUCK_05,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L01388,CHUCK_01,"bienvenido, estoy para ayudarte con toda la informacion.",saludo,0,frio
L00365,CHUCK_04,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,caliente
L02758,CHUCK_07,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L02021,CHUCK_07,te ayudo con soporte tecnico paso a paso.,soporte,0,frio
L01293,CHUCK_02,te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio
L00621,CHUCK_07,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L00324,CHUCK_07,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,tibio
L00175,CHUCK_10,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente
L02492,CHUCK_04,puedo guiarte para solucionar el problema ahora mismo.,soporte,0,frio
L00901,CHUCK_08,quedo atento para continuar cuando te venga bien.,seguimiento,0,tibio
L02960,CHUCK_06,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L01622,CHUCK_02,te comparo este plan frente a otras alternativas del mercado.,comparacion,1,tibio
L00729,CHUCK_09,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,tibio
L02076,CHUCK_07,puedo guiarte para solucionar el problema ahora mismo.,soporte,0,frio
L00200,CHUCK_02,vamos a revisar ese inconveniente para resolverlo rapido.,soporte,0,frio
L00953,CHUCK_05,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L01023,CHUCK_08,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,caliente
L00627,CHUCK_04,te comparo este plan frente a otras alternativas del mercado.,comparacion,1,caliente
L01046,CHUCK_10,"hola, gracias por contactarnos. como puedo ayudarte hoy?",saludo,0,frio
L00125,CHUCK_07,te ayudo con soporte tecnico paso a paso.,soporte,1,frio
L00208,CHUCK_01,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L00015,CHUCK_04,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L02848,CHUCK_08,retomo la conversacion para ayudarte con la decision.,seguimiento,0,tibio
L01951,CHUCK_07,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,caliente
L00407,CHUCK_08,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,caliente
L00674,CHUCK_08,vamos a revisar ese inconveniente para resolverlo rapido.,soporte,0,frio
L01204,CHUCK_06,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,tibio
L01029,CHUCK_04,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,tibio
L01655,CHUCK_01,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L02378,CHUCK_05,te ayudo con soporte tecnico paso a paso.,soporte,0,frio
L02051,CHUCK_01,fue un gusto ayudarte. estoy disponible cuando lo necesites.,despedida,0,frio
L02118,CHUCK_09,puedo guiarte para solucionar el problema ahora mismo.,soporte,0,frio
L01471,CHUCK_07,este producto incluye soporte y configuracion inicial.,consulta_producto,1,tibio
L01130,CHUCK_04,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,caliente
L02081,CHUCK_05,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L01327,CHUCK_09,"gracias por tu tiempo, quedo atento a cualquier consulta.",despedida,0,frio
L00579,CHUCK_04,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio
L01318,CHUCK_10,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,tibio
L01489,CHUCK_07,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,tibio
L01357,CHUCK_03,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L00231,CHUCK_06,quedo atento para continuar cuando te venga bien.,seguimiento,0,frio
L00362,CHUCK_01,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,tibio
L01027,CHUCK_09,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,caliente
L01980,CHUCK_06,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L00668,CHUCK_08,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,caliente
L00032,CHUCK_04,"si quieres, te envio una tabla comparativa clara.",comparacion,1,tibio
L01286,CHUCK_06,te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio
L00707,CHUCK_04,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L01908,CHUCK_02,te explico las caracteristicas principales del producto.,consulta_producto,0,frio
L00419,CHUCK_10,te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio
L01257,CHUCK_08,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L00988,CHUCK_10,"si quieres, te envio una tabla comparativa clara.",comparacion,0,caliente
L00439,CHUCK_06,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L02884,CHUCK_09,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L01050,CHUCK_04,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L02000,CHUCK_08,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,tibio
L02429,CHUCK_01,te ayudo con soporte tecnico paso a paso.,soporte,0,frio
L00193,CHUCK_04,te comparo este plan frente a otras alternativas del mercado.,comparacion,1,tibio
L02641,CHUCK_03,"en relacion calidad-precio, esta opcion destaca por soporte y resultados.",comparacion,0,tibio
L01409,CHUCK_08,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L02154,CHUCK_02,"si quieres, te envio una tabla comparativa clara.",comparacion,1,tibio
L00243,CHUCK_01,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,caliente
L00588,CHUCK_06,te explico las caracteristicas principales del producto.,consulta_producto,1,tibio
L01398,CHUCK_10,fue un gusto ayudarte. estoy disponible cuando lo necesites.,despedida,0,frio
L00635,CHUCK_07,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L01747,CHUCK_07,te ayudo con soporte tecnico paso a paso.,soporte,1,frio
L02212,CHUCK_08,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,tibio
L00436,CHUCK_06,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L01786,CHUCK_06,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio
L00741,CHUCK_03,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L00811,CHUCK_04,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,caliente
L02855,CHUCK_06,te comparto los beneficios para tu caso de uso.,consulta_producto,0,frio
L01814,CHUCK_02,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,tibio
L02080,CHUCK_06,te comparo este plan frente a otras alternativas del mercado.,comparacion,1,caliente
L01666,CHUCK_01,te comparo este plan frente a otras alternativas del mercado.,comparacion,1,tibio
L02033,CHUCK_07,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,caliente
L02322,CHUCK_01,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L01195,CHUCK_05,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente
L00887,CHUCK_02,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L02837,CHUCK_04,vamos a revisar ese inconveniente para resolverlo rapido.,soporte,0,frio
L00421,CHUCK_09,puedo guiarte para solucionar el problema ahora mismo.,soporte,0,frio
L02696,CHUCK_03,"perfecto, hablamos pronto. que tengas excelente dia.",despedida,0,frio
L01870,CHUCK_01,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,tibio
L00754,CHUCK_02,retomo la conversacion para ayudarte con la decision.,seguimiento,0,tibio
L02567,CHUCK_08,"hola, un gusto saludarte. en que te asesoro?",saludo,0,frio
L01455,CHUCK_01,"perfecto, hablamos pronto. que tengas excelente dia.",despedida,1,frio
L02883,CHUCK_08,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,tibio
L01089,CHUCK_09,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L00610,CHUCK_10,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
L00996,CHUCK_07,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,tibio
L02598,CHUCK_05,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,tibio
L00598,CHUCK_10,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,tibio
L02032,CHUCK_09,quedo atento para continuar cuando te venga bien.,seguimiento,0,tibio
L00326,CHUCK_03,"hola, gracias por contactarnos. como puedo ayudarte hoy?",saludo,0,frio
L00690,CHUCK_07,te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio
L01506,CHUCK_10,"en relacion calidad-precio, esta opcion destaca por soporte y resultados.",comparacion,1,tibio
L02662,CHUCK_03,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,caliente
L02077,CHUCK_06,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L00413,CHUCK_04,te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio
L01836,CHUCK_04,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L01565,CHUCK_05,"hola, gracias por contactarnos. como puedo ayudarte hoy?",saludo,0,frio
L01802,CHUCK_01,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,caliente
L02234,CHUCK_01,vamos a revisar ese inconveniente para resolverlo rapido.,soporte,0,frio
L02370,CHUCK_02,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,tibio
L01701,CHUCK_06,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,1,tibio
L02424,CHUCK_03,"perfecto, hablamos pronto. que tengas excelente dia.",despedida,0,frio
L00372,CHUCK_09,este producto incluye soporte y configuracion inicial.,consulta_producto,1,tibio
L02619,CHUCK_06,retomo la conversacion para ayudarte con la decision.,seguimiento,0,tibio
L01462,CHUCK_03,vamos a revisar ese inconveniente para resolverlo rapido.,soporte,0,frio
L00863,CHUCK_02,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,tibio
L01389,CHUCK_10,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,caliente
L00942,CHUCK_05,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
L01074,CHUCK_09,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L01785,CHUCK_05,"en relacion calidad-precio, esta opcion destaca por soporte y resultados.",comparacion,0,tibio
L02946,CHUCK_09,"en relacion calidad-precio, esta opcion destaca por soporte y resultados.",comparacion,1,tibio
L01036,CHUCK_04,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L02629,CHUCK_06,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L01172,CHUCK_04,"en relacion calidad-precio, esta opcion destaca por soporte y resultados.",comparacion,1,tibio
L00837,CHUCK_06,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,caliente
L02817,CHUCK_04,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L01557,CHUCK_09,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,caliente
L00592,CHUCK_04,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L02034,CHUCK_07,te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio
L02267,CHUCK_01,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L02067,CHUCK_01,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L00556,CHUCK_06,"bienvenido, estoy para ayudarte con toda la informacion.",saludo,0,frio
L01416,CHUCK_01,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L00215,CHUCK_01,"es normal tener esa inquietud, revisemos alternativas.",objecion,1,frio
L01884,CHUCK_10,"en relacion calidad-precio, esta opcion destaca por soporte y resultados.",comparacion,1,tibio
L02445,CHUCK_05,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,caliente
