lead_id,chuck_id,mensaje_chuck,intencion,pre_precio,lead_clase,lead_clase_id
L02645,CHUCK_04,Te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio,1
L02646,CHUCK_01,Te comparo este plan frente a otras alternativas del mercado.,comparacion,0,tibio,1
L02647,CHUCK_02,"Perfecto, hablamos pronto. Que tengas excelente dia.",despedida,0,frio,0
L02648,CHUCK_04,"Tengo disponibilidad para demo, te paso horarios.",agendar_demo,1,caliente,2
L02649,CHUCK_09,"Si te parece, coordinamos una demostracion personalizada.",agendar_demo,1,tibio,1
L02650,CHUCK_03,"Perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente,2
L02651,CHUCK_07,Quedo atento para continuar cuando te venga bien.,seguimiento,0,tibio,1
L02652,CHUCK_05,Podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio,1
L02653,CHUCK_03,"Perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente,2
L02654,CHUCK_06,Podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio,1
L02655,CHUCK_09,"Perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente,2
L02656,CHUCK_03,Retomo la conversacion para ayudarte con la decision.,seguimiento,0,frio,0
L02657,CHUCK_04,Te explico las caracteristicas principales del producto.,consulta_producto,0,frio,0
L02658,CHUCK_01,"Es normal tener esa inquietud, revisemos alternativas.",objecion,1,tibio,1
L02659,CHUCK_08,Este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio,1
L02660,CHUCK_03,Este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio,0
L02661,CHUCK_05,"Perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente,2
L02662,CHUCK_03,"Si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,caliente,2
L02663,CHUCK_04,"Si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio,1
L02664,CHUCK_01,Te comparto los beneficios para tu caso de uso.,consulta_producto,0,frio,0
L02665,CHUCK_03,"Si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,caliente,2
L02666,CHUCK_04,"Tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,caliente,2
L02667,CHUCK_03,"Tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente,2
L02668,CHUCK_03,Te explico las caracteristicas principales del producto.,consulta_producto,1,tibio,1
L02669,CHUCK_03,"Claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio,1
L02670,CHUCK_04,"Hola, un gusto saludarte. En que te asesoro?",saludo,0,frio,0
L02671,CHUCK_07,Fue un gusto ayudarte. Estoy disponible cuando lo necesites.,despedida,0,frio,0
L02672,CHUCK_06,"Si quieres, te envio una tabla comparativa clara.",comparacion,1,tibio,1
L02673,CHUCK_06,"El costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio,1
L02674,CHUCK_02,"Si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio,1
L02675,CHUCK_09,Puedo guiarte para solucionar el problema ahora mismo.,soporte,0,frio,0
L02676,CHUCK_06,"Hola, gracias por contactarnos. Como puedo ayudarte hoy?",saludo,1,frio,0
L02677,CHUCK_04,Este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio,0
L02678,CHUCK_06,"Claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio,1
L02679,CHUCK_02,"Gracias por tu tiempo, quedo atento a cualquier consulta.",despedida,0,frio,0
L02680,CHUCK_05,"Excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente,2
L02681,CHUCK_01,"Perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente,2
L02682,CHUCK_07,"Si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,tibio,1
L02683,CHUCK_07,Retomo la conversacion para ayudarte con la decision.,seguimiento,0,tibio,1
L02684,CHUCK_07,Quedo atento para continuar cuando te venga bien.,seguimiento,0,tibio,1
L02685,CHUCK_04,"Tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,caliente,2
L02686,CHUCK_06,Fue un gusto ayudarte. Estoy disponible cuando lo necesites.,despedida,0,frio,0
L02687,CHUCK_05,Te ayudo con soporte tecnico paso a paso.,soporte,0,frio,0
L02688,CHUCK_06,"Si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio,1
L02689,CHUCK_07,Este producto incluye soporte y configuracion inicial.,consulta_producto,1,tibio,1
L02690,CHUCK_09,"Hola, un gusto saludarte. En que te asesoro?",saludo,0,frio,0
L02691,CHUCK_07,Este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio,0
L02692,CHUCK_01,Podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio,1
L02693,CHUCK_03,Este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio,1
L02694,CHUCK_02,"Perfecto, te comparto el link de pago para cerrar la compra.",compra,0,tibio,1
L02695,CHUCK_01,"Tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,caliente,2
L02696,CHUCK_03,"Perfecto, hablamos pronto. Que tengas excelente dia.",despedida,0,frio,0
L02697,CHUCK_08,"Si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,tibio,1
L02698,CHUCK_04,Retomo la conversacion para ayudarte con la decision.,seguimiento,0,tibio,1
L02699,CHUCK_04,"El costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio,1
L02700,CHUCK_02,Puedo guiarte para solucionar el problema ahora mismo.,soporte,0,frio,0
L02701,CHUCK_04,"Bienvenido, estoy para ayudarte con toda la informacion.",saludo,0,frio,0
L02702,CHUCK_08,"Excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente,2
L02703,CHUCK_09,"Claro, te comparto el precio actualizado del plan.",consulta_precio,1,caliente,2
L02704,CHUCK_01,"Hola, un gusto saludarte. En que te asesoro?",saludo,0,frio,0
L02705,CHUCK_07,"Tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,tibio,1
L02706,CHUCK_07,"Si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio,1
L02707,CHUCK_01,Este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio,1
L02708,CHUCK_05,Te escribo para dar seguimiento a tu interes.,seguimiento,0,frio,0
L02709,CHUCK_10,"Excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente,2
L02710,CHUCK_09,Podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio,1
L02711,CHUCK_03,"Excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente,2
L02712,CHUCK_09,"Perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente,2
L02713,CHUCK_03,"Perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente,2
L02714,CHUCK_10,Retomo la conversacion para ayudarte con la decision.,seguimiento,0,tibio,1
L02715,CHUCK_07,Retomo la conversacion para ayudarte con la decision.,seguimiento,0,tibio,1
L02716,CHUCK_01,Te explico las caracteristicas principales del producto.,consulta_producto,0,frio,0
L02717,CHUCK_09,"Hola, un gusto saludarte. En que te asesoro?",saludo,0,frio,0
L02718,CHUCK_04,"Tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,caliente,2
L02719,CHUCK_08,Vamos a revisar ese inconveniente para resolverlo rapido.,soporte,0,frio,0
L02720,CHUCK_09,"Entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,frio,0
L02721,CHUCK_07,"Tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,caliente,2
L02722,CHUCK_05,Te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio,1
L02723,CHUCK_05,Puedo guiarte para solucionar el problema ahora mismo.,soporte,0,frio,0
L02724,CHUCK_02,"Perfecto, hablamos pronto. Que tengas excelente dia.",despedida,0,frio,0
L02725,CHUCK_01,"En relacion calidad-precio, esta opcion destaca por soporte y resultados.",comparacion,1,tibio,1
L02726,CHUCK_02,Podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio,1
L02727,CHUCK_05,"Perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente,2
L02728,CHUCK_03,Te comparo este plan frente a otras alternativas del mercado.,comparacion,0,tibio,1
L02729,CHUCK_05,"Excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente,2
L02730,CHUCK_08,"Claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio,1
L02731,CHUCK_07,Retomo la conversacion para ayudarte con la decision.,seguimiento,0,frio,0
L02732,CHUCK_02,"Hola, un gusto saludarte. En que te asesoro?",saludo,0,frio,0
L02733,CHUCK_03,Te comparo este plan frente a otras alternativas del mercado.,comparacion,1,caliente,2
L02734,CHUCK_08,"Es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio,1
L02735,CHUCK_07,"Bienvenido, estoy para ayudarte con toda la informacion.",saludo,0,frio,0
L02736,CHUCK_08,"Si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,tibio,1
L02737,CHUCK_01,Te explico las caracteristicas principales del producto.,consulta_producto,0,frio,0
L02738,CHUCK_07,"Gracias por tu tiempo, quedo atento a cualquier consulta.",despedida,0,frio,0
L02739,CHUCK_04,"Tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,tibio,1
L02740,CHUCK_05,"Perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente,2
L02741,CHUCK_06,"Tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,tibio,1
L02742,CHUCK_06,"Tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,tibio,1
L02743,CHUCK_05,"Es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio,1
L02744,CHUCK_04,Te escribo para dar seguimiento a tu interes.,seguimiento,0,frio,0
L02745,CHUCK_01,"Si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,caliente,2
L02746,CHUCK_10,"Hola, gracias por contactarnos. Como puedo ayudarte hoy?",saludo,0,frio,0
L02747,CHUCK_09,"Si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio,1
L02748,CHUCK_01,Puedo guiarte para solucionar el problema ahora mismo.,soporte,0,frio,0
L02749,CHUCK_01,"Es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio,1
L02750,CHUCK_05,"Si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio,1
L02751,CHUCK_05,"En relacion calidad-precio, esta opcion destaca por soporte y resultados.",comparacion,1,tibio,1
L02752,CHUCK_02,Quedo atento para continuar cuando te venga bien.,seguimiento,0,tibio,1
L02753,CHUCK_02,"Perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente,2
L02754,CHUCK_10,Podemos resolver esa objecion con una opcion mas flexible.,objecion,1,frio,0
L02755,CHUCK_02,"Tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,tibio,1
L02756,CHUCK_09,Este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio,1
L02757,CHUCK_08,Te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio,1
L02758,CHUCK_07,"Tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente,2
L02759,CHUCK_02,Te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio,1
L02760,CHUCK_01,"Perfecto, hablamos pronto. Que tengas excelente dia.",despedida,0,frio,0
L02761,CHUCK_02,Podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio,1
L02762,CHUCK_10,Te explico las caracteristicas principales del producto.,consulta_producto,0,tibio,1
L02763,CHUCK_03,Podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio,1
L02764,CHUCK_09,"Tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente,2
L02765,CHUCK_07,"El costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio,1
L02766,CHUCK_08,"El costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio,1
L02767,CHUCK_07,Retomo la conversacion para ayudarte con la decision.,seguimiento,0,tibio,1
L02768,CHUCK_02,"Perfecto, te comparto el link de pago para cerrar la compra.",compra,0,tibio,1
L02769,CHUCK_07,"El costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio,1
L02770,CHUCK_09,"Si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,caliente,2
L02771,CHUCK_01,Te explico las caracteristicas principales del producto.,consulta_producto,0,tibio,1
L02772,CHUCK_07,"Si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio,1
L02773,CHUCK_06,"Excelente decision, te ayudo a completar tu compra ahora.",compra,1,tibio,1
L02774,CHUCK_05,"Perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente,2
L02775,CHUCK_05,"Perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente,2
L02776,CHUCK_06,"Tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,tibio,1
L02777,CHUCK_08,"Perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente,2
L02778,CHUCK_05,Te comparto los beneficios para tu caso de uso.,consulta_producto,0,frio,0
L02779,CHUCK_06,"Hola, gracias por contactarnos. Como puedo ayudarte hoy?",saludo,1,frio,0
L02780,CHUCK_02,"Excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente,2
L02781,CHUCK_05,Te explico las caracteristicas principales del producto.,consulta_producto,0,frio,0
L02782,CHUCK_01,Te explico las caracteristicas principales del producto.,consulta_producto,0,frio,0
L02783,CHUCK_08,"Tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente,2
L02784,CHUCK_03,Te explico las caracteristicas principales del producto.,consulta_producto,0,frio,0
L02785,CHUCK_01,"Perfecto, te comparto el link de pago para cerrar la compra.",compra,1,tibio,1
L02786,CHUCK_02,Quedo atento para continuar cuando te venga bien.,seguimiento,0,tibio,1
L02787,CHUCK_05,"Hola, un gusto saludarte. En que te asesoro?",saludo,1,frio,0
L02788,CHUCK_07,"Perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente,2
L02789,CHUCK_06,"Claro, te comparto el precio actualizado del plan.",consulta_precio,1,caliente,2
L02790,CHUCK_08,"Tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente,2
L02791,CHUCK_03,Te explico las caracteristicas principales del producto.,consulta_producto,0,tibio,1
L02792,CHUCK_05,"Bienvenido, estoy para ayudarte con toda la informacion.",saludo,0,frio,0
L02793,CHUCK_10,"Perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente,2
L02794,CHUCK_07,"Tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,caliente,2
L02795,CHUCK_04,"Excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente,2
L02796,CHUCK_01,Te escribo para dar seguimiento a tu interes.,seguimiento,0,frio,0
L02797,CHUCK_10,"El costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,caliente,2
L02798,CHUCK_02,Podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,tibio,1
L02799,CHUCK_06,"Si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio,1
L02800,CHUCK_07,"Gracias por tu tiempo, quedo atento a cualquier consulta.",despedida,0,frio,0
L02801,CHUCK_03,Fue un gusto ayudarte. Estoy disponible cuando lo necesites.,despedida,0,frio,0
L02802,CHUCK_05,"Tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,caliente,2
L02803,CHUCK_09,"Tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,caliente,2
L02804,CHUCK_02,"Hola, gracias por contactarnos. Como puedo ayudarte hoy?",saludo,0,frio,0
L02805,CHUCK_06,"Si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio,1
L02806,CHUCK_09,"Hola, gracias por contactarnos. Como puedo ayudarte hoy?",saludo,0,frio,0
L02807,CHUCK_04,"Entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,tibio,1
L02808,CHUCK_07,Quedo atento para continuar cuando te venga bien.,seguimiento,0,tibio,1
L02809,CHUCK_02,Te ayudo con soporte tecnico paso a paso.,soporte,0,frio,0
L02810,CHUCK_04,"Claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio,1
L02811,CHUCK_01,"Es normal tener esa inquietud, revisemos alternativas.",objecion,0,frio,0
L02812,CHUCK_04,"Perfecto, hablamos pronto. Que tengas excelente dia.",despedida,0,frio,0
L02813,CHUCK_03,"El costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio,1
L02814,CHUCK_09,"Hola, un gusto saludarte. En que te asesoro?",saludo,0,frio,0
L02815,CHUCK_03,"Entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,frio,0
L02816,CHUCK_05,"Tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,tibio,1
L02817,CHUCK_04,"Excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente,2
L02818,CHUCK_08,Este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio,0
L02819,CHUCK_10,"Tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,caliente,2
L02820,CHUCK_09,Este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio,1
L02821,CHUCK_04,Quedo atento para continuar cuando te venga bien.,seguimiento,0,frio,0
L02822,CHUCK_01,Podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio,1
L02823,CHUCK_05,"Perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente,2
L02824,CHUCK_02,"Claro, te comparto el precio actualizado del plan.",consulta_precio,1,caliente,2
L02825,CHUCK_08,Podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,caliente,2
L02826,CHUCK_04,"Bienvenido, estoy para ayudarte con toda la informacion.",saludo,0,frio,0
L02827,CHUCK_01,Fue un gusto ayudarte. Estoy disponible cuando lo necesites.,despedida,0,frio,0
L02828,CHUCK_10,"Perfecto, hablamos pronto. Que tengas excelente dia.",despedida,0,frio,0
